ParticipantId,ParticipantGender,Condition,Domain,DocumentId,GenderIndication,ExpStereotype,Query,Label
M303,f,E,5,50,n,m,Weightlifting for beginners ,n
M378,m,C,5,50,n,m,weight lighting for begin,n
M318,f,C,5,50,n,m,How can I start weight lifting ,n
M287,f,E,5,50,n,m,beginners weight lifting,n
M104,m,E,5,50,n,m,weight lifting guide,n
M240,f,E,5,50,n,m,beginners weight lifting,n
M367,m,C,5,50,n,m,Weights for beginners,n
M120,m,E,5,50,n,m,Weightlifting benefits ,n
M089,nb,E,5,50,n,m,weight lifting,n
M068,f,C,5,50,n,m,Weight lifting for beginners,n
M033,f,C,5,50,n,m,Weight lifting for beginners ,n
M249,f,C,5,50,n,m,how to get started with weight lifting,n
M243,f,E,5,50,n,m,Get started weightlifting,n
M235,f,C,5,50,n,m,Is weight lifting actually good for me?,n
M355,m,E,5,50,n,m,weight lifting how to start,n
M314,m,E,5,50,n,m,Weight lifting for beginners ,n
M014,f,C,5,50,n,m,Beginners weightlifting.,n
M300,f,E,5,50,n,m,Beginners guide to weight lifting ,n
M154,f,E,5,50,n,m,Weight lifting for beginners,n
M006,f,C,5,50,n,m,work outs for beginners ,n
M350,m,E,5,50,n,m,why is body building good for me?,n
M259,f,E,5,50,n,m,Beginners weightlifting ,n
M031,f,E,5,50,n,m,Weight lifting beginners.,n
M168,f,C,5,50,n,m,How to start weight lifting,n
M174,f,C,5,50,n,m,Weight lifting for beginners ,n
M082,f,C,5,50,n,m,Weight lifting for beginners ,n
M021,f,E,5,50,n,m,Is weight lifting for everyone- what are the benefits?s,n
M080,m,C,5,50,n,m,How to get started in weight lifting.l,n
M257,m,E,5,50,n,m,weight lifting how to get started,n
M079,f,C,5,50,n,m,beginners weight lifting,n
M167,m,E,5,50,n,m,how to start weight lifting,n
M059,f,C,5,50,n,m,Weight lifting ,n
M008,f,C,5,50,n,m,weight lifting for beginners,n
M058,m,C,5,50,n,m,how to get into weight lifting,n
M103,f,C,5,50,n,m,Why lift weights,n
M119,f,E,5,50,n,m,Weightlifting ,n
M248,m,E,5,50,n,m,getting started lifting weights,n
M282,f,C,5,50,n,m,how to weight lift ,n
M236,m,C,5,50,n,m,weightlifting for beginners,n
M280,f,E,5,50,n,m,How can I get started to do weight lifting,n
M178,m,E,5,50,n,m,Beginner weight training ,n
M081,m,C,5,50,n,m,beginners guide to weight lifting,n
M198,m,C,5,50,n,m,How to get started in weight lifting,n
M117,m,C,5,50,n,m,Weight lifting for beginners,n
M374,m,C,5,50,n,m,Weight lifting for everyone,n
M093,m,C,5,50,n,m,local gyms with tuition,n
M391,m,C,5,50,n,m,Beginner's guide to weightlifting ,n
M022,m,E,5,50,n,m,Weightlifting for beginners ,n
M028,f,C,5,50,n,m,Weight lifting for beginners ,n
M368,m,E,5,50,n,m,Weightlifting guide,n
M299,m,C,5,50,n,m,weight lifting beginners fitness,n
M217,m,C,5,50,n,m,get started with weight lifting,n
M113,m,E,5,50,n,m,how to start weight lifting,n
M065,m,C,5,50,n,m,how to get into weight lifting,n
M359,m,C,5,50,n,m,Get started with weights,n
M128,m,E,5,50,n,m,Starting weightlifting ,n
M185,m,C,5,50,n,m,How to start weight lifting,n
M375,m,E,5,50,n,m,How to get started in weightlifting?,n
M336,m,E,5,50,n,m,How to start weight lifting ,n
M051,m,E,5,50,n,m,Weight lifting for everyone,n
M279,m,E,5,50,n,m,Benefits of weight training ,n
M329,m,E,5,50,n,m,How can I get into weight lifting,n
M122,m,E,5,50,n,m,Weight lifting tips ,n
M311,m,C,5,50,n,m,beginners guide to weightlifting,n
M347,m,E,5,50,n,m,weight lifting beginner,n
M083,m,C,5,50,n,m,Introduction to weight lifting ,n
M306,m,E,5,50,n,m,Weight lifting start,n
M102,m,E,5,50,n,m,Beginners' guide weight lifting,n
M073,m,C,5,50,n,m,how to start weight lifting,n
M037,f,C,5,50,n,m,Weight lifting for beginners,n
M213,m,C,5,50,n,m,Beginners weight lifting,n
M386,m,C,5,50,n,m,How to get started in weight lifting,n
M012,m,C,5,50,n,m,beginner weight lifting,n
M215,m,C,5,50,n,m,weight lifting get started,n
M191,m,C,5,50,n,m,a beginners guide to weight training to build up your body a,n
M053,m,C,5,50,n,m,weightlifting for beginners,n
M018,m,C,5,50,n,m,Weight lifting for beginners ,n
M061,f,E,5,50,n,m,how do i start weight lifting?,n
M229,f,E,5,50,n,m,weight lifting for everyone,n
M046,m,E,5,50,n,m,what is the best way to learn weight lifting ,n
M387,m,C,5,50,n,m,Beginners guide to weightlifting,n
M290,m,E,5,50,n,m,weight lifting for anyone intro,n
M255,m,C,5,50,n,m,how to do weight lifting,n
M125,f,C,5,50,n,m,how to start lifting weight,n
M366,m,C,5,50,n,m,Beginner weightlifting ,n
M183,f,E,5,50,n,m,Where do I begin with weight lifting,n
M141,f,C,5,50,n,m,Weightlifting for beginners,n
M087,m,E,5,50,n,m,How to become a weightlifter,n
M060,m,C,5,50,n,m,weight lifting beginner plans,n
M160,m,C,5,50,n,m,how to get started with weight lifting,n
M361,m,C,5,50,n,m,Weightlifting for begginers,n
M182,f,E,5,50,n,m,Beginners weight lifting,n
M278,m,E,5,50,n,m,weight lifting for beginners ,n
M157,f,C,5,50,n,m,Benefits of weight lifting,n
M107,f,C,5,50,n,m,Weight lifting for beginner ,n
M118,f,C,5,50,n,m,General weight lifting,n
M098,f,E,5,50,n,m,Weight lifting beginner ,n
M212,f,E,5,50,n,m,Where to start weightlifting,n
M233,f,C,5,50,n,m,How to start weightlifting,n
