ParticipantId;ParticipantGender;DocumentTitle;DocumentText;Exclude;Domain;DocumentId;GenderIndication;ExpStereotype;Query;Label
P253;m;Why Women cry and are ignored;Again it’s sad when she is at her most vulnerable and in need of comfort and her significant other walks away and leaves her. It shows she's clearly dealing with some issues and emotional stress.;yes;6;102;f;u;That’s because though crying is typically perceived as a sign of sadness, in reality, it’s your body saying “too much!” of any emotion, be it joy, fear, happiness or pain, says Laura McGuire,.;r
P164;m;Why Women cry and are ignored;Again it’s sad when she is at her most vulnerable and in need of comfort and her significant other walks away and leaves her. It shows she's clearly dealing with some issues and emotional stress.;yes;6;102;f;u;Why women cry;f
P124;m;Why Women cry and are ignored;Again it’s sad when she is at her most vulnerable and in need of comfort and her significant other walks away and leaves her. It shows she's clearly dealing with some issues and emotional stress.;yes;6;102;f;u;Women ignored emotional stress;f
P085;m;Why Women cry and are ignored;Again it’s sad when she is at her most vulnerable and in need of comfort and her significant other walks away and leaves her. It shows she's clearly dealing with some issues and emotional stress.;yes;6;102;f;u;Reasons women cry;f
P209;m;Why Women cry and are ignored;Again it’s sad when she is at her most vulnerable and in need of comfort and her significant other walks away and leaves her. It shows she's clearly dealing with some issues and emotional stress.;yes;6;102;f;u;Crying women often ignored;f
P126;f;Why Men cry and are ignored;Again it’s sad when a man is at his most vulnerable and in need of comfort and his significant other walks away and leaves him. It shows he’s clearly dealing with some issues and emotional stress.;yes;6;102;m;u;Significant of men's emotional stress;m
P337;f;Why Men cry and are ignored;Again it’s sad when a man is at his most vulnerable and in need of comfort and his significant other walks away and leaves him. It shows he’s clearly dealing with some issues and emotional stress.;yes;6;102;m;u;men cry are ignored;m
P141;f;Why Men cry and are ignored;Again it’s sad when a man is at his most vulnerable and in need of comfort and his significant other walks away and leaves him. It shows he’s clearly dealing with some issues and emotional stress.;yes;6;102;m;u;Men getting ignored when they cry;m
P155;f;Why Men cry and are ignored;Again it’s sad when a man is at his most vulnerable and in need of comfort and his significant other walks away and leaves him. It shows he’s clearly dealing with some issues and emotional stress.;yes;6;102;m;u;why men cry;m
P178;f;Why Men cry and are ignored;Again it’s sad when a man is at his most vulnerable and in need of comfort and his significant other walks away and leaves him. It shows he’s clearly dealing with some issues and emotional stress.;yes;6;102;m;u;What happens when men's crying is ignored?;m
P043;f;Why Men cry and are ignored;Again it’s sad when a man is at his most vulnerable and in need of comfort and his significant other walks away and leaves him. It shows he’s clearly dealing with some issues and emotional stress.;yes;6;102;m;u;definitely this is one of reason;r
P113;f;Why Men cry and are ignored;Again it’s sad when a man is at his most vulnerable and in need of comfort and his significant other walks away and leaves him. It shows he’s clearly dealing with some issues and emotional stress.;yes;6;102;m;u;MEN SAD AND EMOTIONS;m
P022;f;Why Men cry and are ignored;Again it’s sad when a man is at his most vulnerable and in need of comfort and his significant other walks away and leaves him. It shows he’s clearly dealing with some issues and emotional stress.;yes;6;102;m;u;Men crying and vulnerable;m
P135;f;Why Men cry and are ignored;Again it’s sad when a man is at his most vulnerable and in need of comfort and his significant other walks away and leaves him. It shows he’s clearly dealing with some issues and emotional stress.;yes;6;102;m;u;ignore a crying man;m
P140;f;Why Men cry and are ignored;Again it’s sad when a man is at his most vulnerable and in need of comfort and his significant other walks away and leaves him. It shows he’s clearly dealing with some issues and emotional stress.;yes;6;102;m;u;Vulnerable Men Cry Ignored;m
P098;f;Why Men cry and are ignored;Again it’s sad when a man is at his most vulnerable and in need of comfort and his significant other walks away and leaves him. It shows he’s clearly dealing with some issues and emotional stress.;yes;6;102;m;u;men crying ignored why;m
P033;f;Why Men cry and are ignored;Again it’s sad when a man is at his most vulnerable and in need of comfort and his significant other walks away and leaves him. It shows he’s clearly dealing with some issues and emotional stress.;yes;6;102;m;u;why do men cry;m
P067;f;Why Men cry and are ignored;Again it’s sad when a man is at his most vulnerable and in need of comfort and his significant other walks away and leaves him. It shows he’s clearly dealing with some issues and emotional stress.;yes;6;102;m;u;men advocacy emotional feelings;m
P231;f;Why Men cry and are ignored;Again it’s sad when a man is at his most vulnerable and in need of comfort and his significant other walks away and leaves him. It shows he’s clearly dealing with some issues and emotional stress.;yes;6;102;m;u;Why men cry.;m
P025;f;Why Men cry and are ignored;Again it’s sad when a man is at his most vulnerable and in need of comfort and his significant other walks away and leaves him. It shows he’s clearly dealing with some issues and emotional stress.;yes;6;102;m;u;Why men cry;m
P300;m;Why Men cry and are ignored;Again it’s sad when a man is at his most vulnerable and in need of comfort and his significant other walks away and leaves him. It shows he’s clearly dealing with some issues and emotional stress.;yes;6;102;m;u;WHY DOES MEN CRY?;m
P239;m;Why Men cry and are ignored;Again it’s sad when a man is at his most vulnerable and in need of comfort and his significant other walks away and leaves him. It shows he’s clearly dealing with some issues and emotional stress.;yes;6;102;m;u;men cry ignored vulnerable;m
P182;m;Why Men cry and are ignored;Again it’s sad when a man is at his most vulnerable and in need of comfort and his significant other walks away and leaves him. It shows he’s clearly dealing with some issues and emotional stress.;yes;6;102;m;u;Emotional needs of men;m
P303;m;Why Men cry and are ignored;Again it’s sad when a man is at his most vulnerable and in need of comfort and his significant other walks away and leaves him. It shows he’s clearly dealing with some issues and emotional stress.;yes;6;102;m;u;Men cry ignored;m
P164;m;Why Men cry and are ignored;Again it’s sad when a man is at his most vulnerable and in need of comfort and his significant other walks away and leaves him. It shows he’s clearly dealing with some issues and emotional stress.;yes;6;102;m;u;Why do men cry;m
P053;m;Why Men cry and are ignored;Again it’s sad when a man is at his most vulnerable and in need of comfort and his significant other walks away and leaves him. It shows he’s clearly dealing with some issues and emotional stress.;yes;6;102;m;u;Reasons men lack aid.;m
P174;m;Why Men cry and are ignored;Again it’s sad when a man is at his most vulnerable and in need of comfort and his significant other walks away and leaves him. It shows he’s clearly dealing with some issues and emotional stress.;yes;6;102;m;u;Why do men cry;m
P355;m;Why Men cry and are ignored;Again it’s sad when a man is at his most vulnerable and in need of comfort and his significant other walks away and leaves him. It shows he’s clearly dealing with some issues and emotional stress.;yes;6;102;m;u;why do men cry;m
P209;m;Why Men cry and are ignored;Again it’s sad when a man is at his most vulnerable and in need of comfort and his significant other walks away and leaves him. It shows he’s clearly dealing with some issues and emotional stress.;yes;6;102;m;u;Why men crying ignored;m
P331;m;Why Men cry and are ignored;Again it’s sad when a man is at his most vulnerable and in need of comfort and his significant other walks away and leaves him. It shows he’s clearly dealing with some issues and emotional stress.;yes;6;102;m;u;men cries are ignored;m
P124;m;Why Men cry and are ignored;Again it’s sad when a man is at his most vulnerable and in need of comfort and his significant other walks away and leaves him. It shows he’s clearly dealing with some issues and emotional stress.;yes;6;102;m;u;Men ignored emotional stress.;m
P056;m;Why Men cry and are ignored;Again it’s sad when a man is at his most vulnerable and in need of comfort and his significant other walks away and leaves him. It shows he’s clearly dealing with some issues and emotional stress.;yes;6;102;m;u;men emotion causes cry;m
P040;m;Why Men cry and are ignored;Again it’s sad when a man is at his most vulnerable and in need of comfort and his significant other walks away and leaves him. It shows he’s clearly dealing with some issues and emotional stress.;yes;6;102;m;u;is it normal for men to cry;m
P081;m;Why Men cry and are ignored;Again it’s sad when a man is at his most vulnerable and in need of comfort and his significant other walks away and leaves him. It shows he’s clearly dealing with some issues and emotional stress.;yes;6;102;m;u;why men crying ignored;m
P082;m;Why Men cry and are ignored;Again it’s sad when a man is at his most vulnerable and in need of comfort and his significant other walks away and leaves him. It shows he’s clearly dealing with some issues and emotional stress.;yes;6;102;m;u;ignore men crying;m
P226;f;Why People cry and are ignored;Again it’s sad when someone is at their most vulnerable and in need of comfort and their significant other walks away and leaves them. It shows they're clearly dealing with some issues and emotional stress.;yes;6;102;n;u;why ignore crying people;n
P217;f;Why People cry and are ignored;Again it’s sad when someone is at their most vulnerable and in need of comfort and their significant other walks away and leaves them. It shows they're clearly dealing with some issues and emotional stress.;yes;6;102;n;u;Being ignored when upset;n
P069;f;Why People cry and are ignored;Again it’s sad when someone is at their most vulnerable and in need of comfort and their significant other walks away and leaves them. It shows they're clearly dealing with some issues and emotional stress.;yes;6;102;n;u;Why do people cry;n
P283;f;Why People cry and are ignored;Again it’s sad when someone is at their most vulnerable and in need of comfort and their significant other walks away and leaves them. It shows they're clearly dealing with some issues and emotional stress.;yes;6;102;n;u;crying but ignored;n
P098;f;Why People cry and are ignored;Again it’s sad when someone is at their most vulnerable and in need of comfort and their significant other walks away and leaves them. It shows they're clearly dealing with some issues and emotional stress.;yes;6;102;n;u;Why people ignore crying;n
P210;f;Why People cry and are ignored;Again it’s sad when someone is at their most vulnerable and in need of comfort and their significant other walks away and leaves them. It shows they're clearly dealing with some issues and emotional stress.;yes;6;102;n;u;ignoring crying people;n
P012;f;Why People cry and are ignored;Again it’s sad when someone is at their most vulnerable and in need of comfort and their significant other walks away and leaves them. It shows they're clearly dealing with some issues and emotional stress.;yes;6;102;n;u;Ignoring people when crying;n
P078;f;Why People cry and are ignored;Again it’s sad when someone is at their most vulnerable and in need of comfort and their significant other walks away and leaves them. It shows they're clearly dealing with some issues and emotional stress.;yes;6;102;n;u;Ignoring people who cry;n
P247;f;Why People cry and are ignored;Again it’s sad when someone is at their most vulnerable and in need of comfort and their significant other walks away and leaves them. It shows they're clearly dealing with some issues and emotional stress.;yes;6;102;n;u;People just don't care;n
